key_0,created_at,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,id,identity,bot
71546514,Wed Jun 05 19:16:26 +0000 2019,71546514,71546514,Tracy Davidson,tracydavidson,Philadelphia,"@NBCPhiladelphia experienced #Philadelphia News Anchor, #TedX, Motivational speaker, Living with #intention. Breast Cancer Survivor @philabundance",https://t.co/FXuGcSGKEP,"[{'url': 'https://t.co/FXuGcSGKEP', 'expanded_url': 'http://www.tracydavidson.com', 'display_url': 'tracydavidson.com', 'indices': [0, 23]}]",[],False,13614,4143,315,Fri Sep 04 14:23:26 +0000 2009,12165,,,True,True,24012,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/703361144254291968/czEFXvB6_normal.jpg,https://pbs.twimg.com/profile_images/703361144254291968/czEFXvB6_normal.jpg,https://pbs.twimg.com/profile_banners/71546514/1534176228,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,71546514,human,0
19428464,Wed Jun 05 21:44:24 +0000 2019,19428464,19428464,Annie Andersen,Annie_Andersen,"Louisville, KY / San Diego, CA","Political Reporter for @SpecNewsKY, proud Aztec, and excited adventurer. Member: @AAJA, IRE Retweets/ shared posts are not endorsements",https://t.co/Uoq7gld2gv,"[{'url': 'https://t.co/Uoq7gld2gv', 'expanded_url': 'http://facebook.com/theannieandersen', 'display_url': 'facebook.com/theannieanders…', 'indices': [0, 23]}]",[],False,18938,947,258,Sat Jan 24 02:29:05 +0000 2009,14,,,True,True,10568,,False,False,False,E00DA8,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1793895882/IMG3809-_head_normal.jpg,https://pbs.twimg.com/profile_images/1793895882/IMG3809-_head_normal.jpg,https://pbs.twimg.com/profile_banners/19428464/1519836915,0F0C6E,829D5E,99CC33,3E4415,False,False,False,False,False,False,False,none,19428464,human,0
1471232930,Wed Jun 05 22:48:17 +0000 2019,1471232930,1471232930,Pauline Hanson 🇦🇺,PaulineHansonOz,"QLD, Australia","Official Twitter | My tweets are signed -PH Facebook: https://t.co/r4ECY6mETG | Authorised by P Hanson, Pauline Hanson's One Nation, Brisbane.",https://t.co/ZAJU3W1H6J,"[{'url': 'https://t.co/ZAJU3W1H6J', 'expanded_url': 'http://www.onenation.org.au', 'display_url': 'onenation.org.au', 'indices': [0, 23]}]","[{'url': 'https://t.co/r4ECY6mETG', 'expanded_url': 'http://bit.ly/2jqlyWC', 'display_url': 'bit.ly/2jqlyWC', 'indices': [54, 77]}]",False,54411,290,462,Fri May 31 03:29:36 +0000 2013,2343,,,False,True,4286,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/968735281213042688/Qwzqb_0I_normal.jpg,https://pbs.twimg.com/profile_images/968735281213042688/Qwzqb_0I_normal.jpg,https://pbs.twimg.com/profile_banners/1471232930/1479712796,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,1471232930,human,0
605165417,Wed Jun 05 02:12:20 +0000 2019,605165417,605165417,Alex Berezow,AlexBerezow,Seattle,VP of Scientific Affairs @ACSHorg. Contributor @USAToday. Columnist @PSBJ. Founded @RCScience. Microbiology PhD (@UW). Heterodox centrist. Tweets self-destruct.,https://t.co/wpTIv0tXrb,"[{'url': 'https://t.co/wpTIv0tXrb', 'expanded_url': 'http://www.alexberezow.com', 'display_url': 'alexberezow.com', 'indices': [0, 23]}]",[],False,2905,794,143,Mon Jun 11 06:18:31 +0000 2012,3565,,,False,True,154,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/748278818977128449/5-6Xdy1Y_normal.jpg,https://pbs.twimg.com/profile_images/748278818977128449/5-6Xdy1Y_normal.jpg,https://pbs.twimg.com/profile_banners/605165417/1523851790,006400,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,605165417,human,0
15451591,Mon Jun 03 22:27:47 +0000 2019,15451591,15451591,Ricki Lake,RickiLake,Los Angeles,,https://t.co/wDeRsXkO7v,"[{'url': 'https://t.co/wDeRsXkO7v', 'expanded_url': 'http://weedthepeoplemovie.com', 'display_url': 'weedthepeoplemovie.com', 'indices': [0, 23]}]",[],False,249704,1699,2124,Wed Jul 16 07:13:00 +0000 2008,9418,,,False,True,12481,,False,False,False,569FD2,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/843074640020885504/FPQADL7N_normal.jpg,https://pbs.twimg.com/profile_images/843074640020885504/FPQADL7N_normal.jpg,https://pbs.twimg.com/profile_banners/15451591/1506198598,834AB8,E7E7F0,EBF0F0,140714,True,False,False,False,False,False,False,none,15451591,human,0
20336988,Fri May 31 14:12:26 +0000 2019,20336988,20336988,Brianna Ehley,Briannaehley,"Washington, DC",I cover public health policy for @Politicopro @Politico behley@politico.com DM for Signal,https://t.co/BE5JFzmnFU,"[{'url': 'https://t.co/BE5JFzmnFU', 'expanded_url': 'http://www.politico.com', 'display_url': 'politico.com', 'indices': [0, 23]}]",[],False,6363,3544,297,Sat Feb 07 22:12:51 +0000 2009,10054,,,True,True,11522,,False,False,False,000000,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/1126088221643935744/c-vFo_sV_normal.jpg,https://pbs.twimg.com/profile_images/1126088221643935744/c-vFo_sV_normal.jpg,https://pbs.twimg.com/profile_banners/20336988/1433348883,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,20336988,human,0
326947824,Wed Jun 05 16:08:36 +0000 2019,326947824,326947824,Sophia Choi,SophiaWSB,"Atlanta, GA","Anchor/Reporter, animal lover, foodie. https://t.co/YjRHyXphKt https://t.co/T71ZiIjmIU  Email news tips: sophia.choi@wsbtv.com",https://t.co/WZWc34qLhm,"[{'url': 'https://t.co/WZWc34qLhm', 'expanded_url': 'http://wsbtv.com', 'display_url': 'wsbtv.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/YjRHyXphKt', 'expanded_url': 'http://www.Facebook.com/SophiaChoiNews', 'display_url': 'Facebook.com/SophiaChoiNews', 'indices': [39, 62]}, {'url': 'https://t.co/T71ZiIjmIU', 'expanded_url': 'https://www.instagram.com/sophiachoiwsb/', 'display_url': 'instagram.com/sophiachoiwsb/', 'indices': [63, 86]}]",False,9741,1983,128,Thu Jun 30 19:05:45 +0000 2011,5925,,,True,True,16158,,False,False,False,1628F0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/739846232869339136/mT0jbZze_normal.jpg,https://pbs.twimg.com/profile_images/739846232869339136/mT0jbZze_normal.jpg,https://pbs.twimg.com/profile_banners/326947824/1554530784,FF691F,000000,F9920E,C9F391,False,False,False,False,False,False,False,none,326947824,human,0
20686232,Wed Jun 05 22:59:00 +0000 2019,20686232,20686232,Jordan Sekulow,JordanSekulow,"Washington, DC","attorney, radio show host",https://t.co/GNxEGUC3Rv,"[{'url': 'https://t.co/GNxEGUC3Rv', 'expanded_url': 'http://aclj.org', 'display_url': 'aclj.org', 'indices': [0, 23]}]",[],False,100691,9854,1124,Thu Feb 12 15:37:02 +0000 2009,61,,,False,True,32017,,False,False,False,061247,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/999488355468361729/wMd2scu9_normal.jpg,https://pbs.twimg.com/profile_images/999488355468361729/wMd2scu9_normal.jpg,https://pbs.twimg.com/profile_banners/20686232/1399498748,636261,000000,262629,777777,True,False,False,False,False,False,False,none,20686232,human,0
58868322,Wed Jun 05 15:15:54 +0000 2019,58868322,58868322,Medium Happy,jdubs88,"New York, NY","John Walters: Sports Illustrated, NBC Sports, Newsweek, among others. https://t.co/KMJemm277z, Eurostep is traveling. Email: trumansparks88@gmail.com",,,"[{'url': 'https://t.co/KMJemm277z', 'expanded_url': 'http://Mediumhappy.com', 'display_url': 'Mediumhappy.com', 'indices': [70, 93]}]",False,8353,994,426,Tue Jul 21 18:03:57 +0000 2009,333,,,True,True,175029,,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1132131765722800128/LhmZpWAx_normal.jpg,https://pbs.twimg.com/profile_images/1132131765722800128/LhmZpWAx_normal.jpg,https://pbs.twimg.com/profile_banners/58868322/1410814262,990000,DFDFDF,F3F3F3,333333,True,False,False,False,False,False,False,none,58868322,human,0
14745059,Wed Jun 05 23:35:29 +0000 2019,14745059,14745059,KFOR,kfor,"Oklahoma City, Oklahoma",Oklahoma City NBC affiliate. The news leader in the Sooner State.,https://t.co/x9KKd2GxKe,"[{'url': 'https://t.co/x9KKd2GxKe', 'expanded_url': 'http://www.kfor.com', 'display_url': 'kfor.com', 'indices': [0, 23]}]",[],False,88838,2192,1346,Mon May 12 15:23:12 +0000 2008,4426,,,True,True,130566,,False,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/899119068820643840/ofnFmuOh_normal.jpg,https://pbs.twimg.com/profile_images/899119068820643840/ofnFmuOh_normal.jpg,https://pbs.twimg.com/profile_banners/14745059/1503610514,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,14745059,human,0
26006398,Mon Jun 03 18:23:50 +0000 2019,26006398,26006398,Jenée,jdesmondharris,,"Staff editor, @NYTopinion. Past lives: @Voxdotcom, @JSKStanford, @TheRoot, @Harvard_Law, @HowardU",http://t.co/LYYnsXuCO7,"[{'url': 'http://t.co/LYYnsXuCO7', 'expanded_url': 'http://www.vox.com/authors/jenee-desmond-harris', 'display_url': 'vox.com/authors/jenee-…', 'indices': [0, 22]}]",[],False,19922,5707,525,Mon Mar 23 14:08:25 +0000 2009,29906,,,True,True,24694,,False,False,False,000000,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/875798133573210113/IfC6Rpdv_normal.jpg,https://pbs.twimg.com/profile_images/875798133573210113/IfC6Rpdv_normal.jpg,https://pbs.twimg.com/profile_banners/26006398/1414882009,FA743E,000000,000000,000000,False,True,False,False,False,False,False,none,26006398,human,0
144995994,Sat Jun 01 20:59:59 +0000 2019,144995994,144995994,Solomon Mugera,smugera,UK,Kenyan journalist working for the BBC World Service.,,,[],False,4978,575,173,Mon May 17 21:38:50 +0000 2010,470,,,False,True,12324,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1691482276/Solomon11_normal.jpg,https://pbs.twimg.com/profile_images/1691482276/Solomon11_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,144995994,human,0
19891596,Wed Jun 05 23:32:50 +0000 2019,19891596,19891596,Wally Sparks,djwallysparks,"Atlanta, GA",Booking: wally@djwallysparks.com,https://t.co/mOChmUGCoq,"[{'url': 'https://t.co/mOChmUGCoq', 'expanded_url': 'http://www.thegrooveatl.com', 'display_url': 'thegrooveatl.com', 'indices': [0, 23]}]",[],False,11559,400,296,Mon Feb 02 03:39:36 +0000 2009,9288,,,True,True,103161,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1022717639611871239/TpcRn84Y_normal.jpg,https://pbs.twimg.com/profile_images/1022717639611871239/TpcRn84Y_normal.jpg,https://pbs.twimg.com/profile_banners/19891596/1535820958,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,regular,19891596,human,0
185408277,Wed Jun 05 12:50:05 +0000 2019,185408277,185408277,Jack Kornfield,JackKornfield,,"Jack Kornfield is an American Buddhist teacher. He is a founder of the Spirit Rock Meditation Center in Marin County, Calif., where he lives & teaches.",https://t.co/xYxyd6mpib,"[{'url': 'https://t.co/xYxyd6mpib', 'expanded_url': 'http://www.jackkornfield.org', 'display_url': 'jackkornfield.org', 'indices': [0, 23]}]",[],False,130762,446,2130,Tue Aug 31 22:42:15 +0000 2010,6518,,,False,True,6559,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/659509038858657792/w-Zhj0WR_normal.jpg,https://pbs.twimg.com/profile_images/659509038858657792/w-Zhj0WR_normal.jpg,https://pbs.twimg.com/profile_banners/185408277/1520315429,0084B4,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,185408277,human,0
54635428,Fri May 31 14:10:41 +0000 2019,54635428,54635428,Sen. Lena C. Taylor,SenTaylor,"Milwaukee, WI","State Senator for Wisconsin's 4th District - Milwaukee, Glendale, Shorewood, & Wauwatosa - Member of the Fab14 - Public service over politics #StandUpFightBack",https://t.co/PkrCTFT1bQ,"[{'url': 'https://t.co/PkrCTFT1bQ', 'expanded_url': 'http://legis.wisconsin.gov/senate/04/taylor', 'display_url': 'legis.wisconsin.gov/senate/04/tayl…', 'indices': [0, 23]}]",[],False,11132,925,442,Tue Jul 07 18:34:44 +0000 2009,1928,,,True,True,9285,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/568246823358586880/gymLdBKK_normal.jpeg,https://pbs.twimg.com/profile_images/568246823358586880/gymLdBKK_normal.jpeg,https://pbs.twimg.com/profile_banners/54635428/1456950685,0084B4,000000,DDEEF6,333333,True,True,False,False,False,False,False,none,54635428,human,0
368472546,Tue May 07 23:29:49 +0000 2019,368472546,368472546,MichelleLujanGrisham,Michelle4NM,"New Mexico, USA",Grandmother and 12th-generation New Mexican. Former congresswoman from New Mexico's 1st District. Dog's name is Kiwi. 32nd Governor of New Mexico.,https://t.co/ZLE14zL2eE,"[{'url': 'https://t.co/ZLE14zL2eE', 'expanded_url': 'http://www.GovElectLujanGrisham.com', 'display_url': 'GovElectLujanGrisham.com', 'indices': [0, 23]}]",[],False,13021,420,235,Mon Sep 05 18:02:01 +0000 2011,303,,,True,True,3541,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/991012354065252352/jSE6F2iH_normal.jpg,https://pbs.twimg.com/profile_images/991012354065252352/jSE6F2iH_normal.jpg,https://pbs.twimg.com/profile_banners/368472546/1541620291,023876,000000,000000,000000,False,True,False,False,False,False,False,none,368472546,human,0
29738618,Mon Jun 03 16:25:49 +0000 2019,29738618,29738618,Michael Slaby,slaby,"Rhinebeck, NY","Working on technology, politics, and saving the world in various combinations.",https://t.co/I9wCFwzwL0,"[{'url': 'https://t.co/I9wCFwzwL0', 'expanded_url': 'http://michaelslaby.com', 'display_url': 'michaelslaby.com', 'indices': [0, 23]}]",[],False,8101,3331,405,Wed Apr 08 15:23:11 +0000 2009,379,,,False,True,2458,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/708694283402883072/jbSHX6EY_normal.jpg,https://pbs.twimg.com/profile_images/708694283402883072/jbSHX6EY_normal.jpg,https://pbs.twimg.com/profile_banners/29738618/1508781053,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,29738618,human,0
20487403,Fri May 31 22:03:54 +0000 2019,20487403,20487403,Laura Saltman,LauraSaltman,,"Author, Speaker, Host, Mindfulness/Inner Guidance Coach. Writer of The All series, a definitive 3 book guide to an unburdened life. Creator of @wisdomoftheall",https://t.co/3pwyZVTkgm,"[{'url': 'https://t.co/3pwyZVTkgm', 'expanded_url': 'http://laurasaltman.com/books', 'display_url': 'laurasaltman.com/books', 'indices': [0, 23]}]",[],False,5977,1234,196,Tue Feb 10 02:45:00 +0000 2009,686,,,False,True,4822,,False,False,False,FF6699,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,http://pbs.twimg.com/profile_images/1083913234644680704/k8jAY3DB_normal.jpg,https://pbs.twimg.com/profile_images/1083913234644680704/k8jAY3DB_normal.jpg,https://pbs.twimg.com/profile_banners/20487403/1545098131,330DB3,CC3366,E5507E,362720,True,False,False,False,False,False,False,none,20487403,human,0
565593851,Wed Jun 05 20:08:44 +0000 2019,565593851,565593851,Khalid Salaam,MrKhalidS,San Junipero,"National NBA Staff Editor @TheAthletic / Baker / @CAU alum / True in the game, as long as blood is blue in my veins",https://t.co/yDpk4co7M0,"[{'url': 'https://t.co/yDpk4co7M0', 'expanded_url': 'https://www.clippings.me/khalidportfolio', 'display_url': 'clippings.me/khalidportfolio', 'indices': [0, 23]}]",[],False,1680,322,73,Sat Apr 28 17:13:52 +0000 2012,12825,,,False,True,25151,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/994182281354006529/d7QW_O7u_normal.jpg,https://pbs.twimg.com/profile_images/994182281354006529/d7QW_O7u_normal.jpg,https://pbs.twimg.com/profile_banners/565593851/1418318506,3B94D9,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,565593851,human,0
315331161,Wed Jun 05 23:03:57 +0000 2019,315331161,315331161,Eugene Scott,Eugene_Scott,DC,D.C. native • @WashingtonPost political reporter for @TheFix • All politics is identity politics,https://t.co/5AFO8cJEiC,"[{'url': 'https://t.co/5AFO8cJEiC', 'expanded_url': 'https://www.washingtonpost.com/people/eugene-scott/?utm_term=.25125bbc62f2', 'display_url': 'washingtonpost.com/people/eugene-…', 'indices': [0, 23]}]",[],False,50170,2925,1118,Sat Jun 11 17:51:37 +0000 2011,61961,,,True,True,89217,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1128239957552898051/NFrhnKqB_normal.jpg,https://pbs.twimg.com/profile_images/1128239957552898051/NFrhnKqB_normal.jpg,https://pbs.twimg.com/profile_banners/315331161/1544903727,000000,FFFFFF,EFEFEF,333333,True,True,False,False,False,False,False,none,315331161,human,0
781725127,Wed Jun 05 23:26:56 +0000 2019,781725127,781725127,Avery Wilks,AveryGWilks,"Columbia, South Carolina","S.C. State House, politics reporter @thestate. 2018 SC Journalist of the Year. @TulsaWorld, @DJNF alum. @UofSC Honors College '15.",https://t.co/TARMtDjhQn,"[{'url': 'https://t.co/TARMtDjhQn', 'expanded_url': 'http://thestate.com', 'display_url': 'thestate.com', 'indices': [0, 23]}]",[],False,7072,598,139,Sun Aug 26 04:56:55 +0000 2012,8688,,,True,True,32336,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1118547461100929026/FZ28qxbS_normal.jpg,https://pbs.twimg.com/profile_images/1118547461100929026/FZ28qxbS_normal.jpg,https://pbs.twimg.com/profile_banners/781725127/1537402389,08298A,C4D1BD,E4DFCC,B5AA96,False,False,False,False,False,False,False,none,781725127,human,0
951900990,Wed Jun 05 23:26:09 +0000 2019,951900990,951900990,Bessma Momani,b_momani,,"Professor, University of Waterloo @UWaterloo | Senior Fellow @CIGIonline, Non-Res @StimsonCenter | Analyst on Mideast, International Affairs & Global Economy",https://t.co/WQX7fKw8zM,"[{'url': 'https://t.co/WQX7fKw8zM', 'expanded_url': 'http://www.arts.uwaterloo.ca/~bmomani/', 'display_url': 'arts.uwaterloo.ca/~bmomani/', 'indices': [0, 23]}]",[],False,12142,274,297,Fri Nov 16 15:43:32 +0000 2012,60797,,,False,True,38943,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/932318736132034560/qY9rTyAp_normal.jpg,https://pbs.twimg.com/profile_images/932318736132034560/qY9rTyAp_normal.jpg,https://pbs.twimg.com/profile_banners/951900990/1379898549,0084B4,A8C7F7,C0DFEC,333333,True,True,False,False,False,False,False,none,951900990,human,0
20456357,Wed Jun 05 19:22:22 +0000 2019,20456357,20456357,Renewable Fuels Association,EthanolRFA,"Washington, D.C.","We are the leading trade association for America's ethanol industry, working to advance development, production & use of ethanol as a beneficial renewable fuel",,,[],False,11555,807,317,Mon Feb 09 18:53:12 +0000 2009,1164,,,True,True,13950,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,True,http://pbs.twimg.com/profile_images/1127916324418674690/qpVzRUN0_normal.jpg,https://pbs.twimg.com/profile_images/1127916324418674690/qpVzRUN0_normal.jpg,https://pbs.twimg.com/profile_banners/20456357/1557751399,247034,FFFFFF,FFFFFF,333333,True,False,False,False,False,False,False,none,20456357,human,0
14701062,Tue Jun 04 20:35:01 +0000 2019,14701062,14701062,Providence College,providencecol,Providence Rhode Island,"Official Account of #ProvidenceCollege est. 1917. Tweets about news, events, teaching, learning & sports. Trending: #gofriars #friartown",,,[],False,13542,945,166,Thu May 08 14:48:09 +0000 2008,7371,,,True,True,8156,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1116359857643360257/pT-YpYar_normal.jpg,https://pbs.twimg.com/profile_images/1116359857643360257/pT-YpYar_normal.jpg,https://pbs.twimg.com/profile_banners/14701062/1559678501,ABB8C2,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,none,14701062,human,0
15682352,Wed Jun 05 23:19:36 +0000 2019,15682352,15682352,Kat Kinsman,kittenwithawhip,"Brooklyn / Sharon Springs, NY","Sr. Editor @foodandwine. Communal Table podcast host. @CarbfacePod intern. @chefswithissues. My book is Hi, Anxiety. I beg you, please don't DM me pitches.",https://t.co/Cwe6ONP9RL,"[{'url': 'https://t.co/Cwe6ONP9RL', 'expanded_url': 'https://hc.com/hianxiety', 'display_url': 'hc.com/hianxiety', 'indices': [0, 23]}]",[],False,90137,14682,1780,Thu Jul 31 23:24:24 +0000 2008,35769,,,True,True,59806,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/530803937549361152/XGhOJl8H_normal.jpeg,https://pbs.twimg.com/profile_images/530803937549361152/XGhOJl8H_normal.jpeg,https://pbs.twimg.com/profile_banners/15682352/1495516752,990000,FFFFFF,F3F3F3,333333,False,False,False,False,False,False,False,none,15682352,human,0
243629377,Wed Jun 05 11:34:56 +0000 2019,243629377,243629377,Danny Cevallos,CevallosLaw,"New York, USA","@MSNBC @NBCNews Legal Analyst; Attorney: Crim. Defense, Civil Litigation; @UMich and @NDLaw. Danny@DannyCevallos.com",https://t.co/eYOsVbxk9O,"[{'url': 'https://t.co/eYOsVbxk9O', 'expanded_url': 'http://www.dannycevallos.com', 'display_url': 'dannycevallos.com', 'indices': [0, 23]}]",[],False,16897,1714,213,Thu Jan 27 13:30:58 +0000 2011,6280,,,True,True,4755,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1056296565613252609/IdnA7An1_normal.jpg,https://pbs.twimg.com/profile_images/1056296565613252609/IdnA7An1_normal.jpg,https://pbs.twimg.com/profile_banners/243629377/1549758251,DD2E44,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,243629377,human,0
14232465,Tue Jun 04 21:07:19 +0000 2019,14232465,14232465,Kevin Goldsmith,KevinGoldsmith,"Seattle, WA",CTO @ Onfido. Building tomorrow's legacy systems... Today!  Tweeting for me alone. https://t.co/h4IxIZ3z4S,https://t.co/KYDeZCA0Q6,"[{'url': 'https://t.co/KYDeZCA0Q6', 'expanded_url': 'http://www.kevingoldsmith.com', 'display_url': 'kevingoldsmith.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/h4IxIZ3z4S', 'expanded_url': 'http://pronoun.is/he', 'display_url': 'pronoun.is/he', 'indices': [83, 106]}]",False,3055,1386,158,Thu Mar 27 03:27:16 +0000 2008,5728,,,True,True,12423,,False,False,False,000000,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/933583351759458304/5-uWwkdD_normal.jpg,https://pbs.twimg.com/profile_images/933583351759458304/5-uWwkdD_normal.jpg,https://pbs.twimg.com/profile_banners/14232465/1447537398,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,14232465,human,0
918169628,Thu May 30 15:30:52 +0000 2019,918169628,918169628,Decision Desk HQ,DecisionDeskHQ,Everywhere.,"Decision Desk HQ provides fast & accurate election night results, in-depth data, and daily non-partisan election news and analysis. contact@decisiondeskhq.com",https://t.co/ZYGkeuww9n,"[{'url': 'https://t.co/ZYGkeuww9n', 'expanded_url': 'http://decisiondeskhq.com', 'display_url': 'decisiondeskhq.com', 'indices': [0, 23]}]",[],False,78633,2194,2290,Thu Nov 01 03:35:00 +0000 2012,723,,,True,True,14554,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/837405355864838144/s1iyUHx6_normal.jpg,https://pbs.twimg.com/profile_images/837405355864838144/s1iyUHx6_normal.jpg,https://pbs.twimg.com/profile_banners/918169628/1542241516,000000,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,918169628,human,0
